AES_KEY:080907cfa1fca16d2ba3e19028847bd8
TOTAL_BITS:235776
79,93,E,RGB
443,38,E,RGB
73,421,E,RGB
220,438,E,RGB
462,160,E,RGB
478,356,E,RGB
336,275,E,RGB
64,89,E,RGB
340,502,E,RGB
437,152,E,RGB
46,285,E,RGB
164,381,E,RGB
101,336,E,RGB
30,212,E,RGB
426,167,E,RGB
51,192,E,RGB
413,274,E,RGB
98,397,E,RGB
150,71,E,RGB
69,228,E,RGB
415,244,E,RGB
415,109,E,RGB
158,2,E,RGB
511,483,E,RGB
135,167,E,RGB
349,500,E,RGB
186,141,E,RGB
504,373,E,RGB
131,263,E,RGB
45,3,E,RGB
358,493,E,RGB
383,4,E,RGB
200,126,E,RGB
91,130,E,RGB
6,182,E,RGB
171,443,E,RGB
377,112,E,RGB
421,151,E,RGB
27,122,E,RGB
24,158,E,RGB
126,56,E,RGB
484,416,E,RGB
397,108,E,RGB
146,150,E,RGB
136,245,E,RGB
403,433,E,RGB
417,239,E,RGB
198,503,E,RGB
196,137,E,RGB
33,69,E,RGB
143,360,E,RGB
478,150,E,RGB
77,108,E,RGB
213,188,E,RGB
173,325,E,RGB
374,72,E,RGB
185,389,E,RGB
413,287,E,RGB
108,418,E,RGB
81,209,E,RGB
441,130,E,RGB
48,115,E,RGB
70,114,E,RGB
483,5,E,RGB
13,266,E,RGB
153,365,E,RGB
149,463,E,RGB
279,263,E,RGB
166,390,E,RGB
91,329,E,RGB
497,372,E,RGB
204,476,E,RGB
327,273,E,RGB
39,294,E,RGB
245,400,E,RGB
466,193,E,RGB
201,503,E,RGB
503,404,E,RGB
414,370,E,RGB
452,74,E,RGB
75,110,E,RGB
138,469,E,RGB
476,29,E,RGB
401,71,E,RGB
167,369,E,RGB
102,464,E,RGB
212,445,E,RGB
232,261,E,RGB
182,328,E,RGB
279,293,E,RGB
73,375,E,RGB
417,209,E,RGB
191,482,E,RGB
511,453,E,RGB
49,268,E,RGB
202,157,E,RGB
458,186,E,RGB
349,478,E,RGB
481,243,E,RGB
19,190,E,RGB
140,97,E,RGB
245,480,E,RGB
158,374,E,RGB
209,142,E,RGB
450,355,E,RGB
244,458,E,RGB
153,154,E,RGB
59,179,E,RGB
115,363,E,RGB
206,441,E,RGB
266,293,E,RGB
420,348,E,RGB
178,490,E,RGB
46,58,E,RGB
4,44,E,RGB
428,292,E,RGB
37,138,E,RGB
473,69,E,RGB
233,402,E,RGB
500,142,E,RGB
26,360,E,RGB
13,399,E,RGB
17,457,E,RGB
187,32,E,RGB
434,234,E,RGB
90,113,E,RGB
24,270,E,RGB
97,182,E,RGB
441,174,E,RGB
509,87,E,RGB
325,437,E,RGB
502,362,E,RGB
81,66,E,RGB
324,466,E,RGB
319,464,E,RGB
309,6,E,RGB
49,193,E,RGB
32,214,E,RGB
411,61,E,RGB
416,276,E,RGB
32,206,E,RGB
510,245,E,RGB
152,199,E,RGB
321,371,E,RGB
99,443,E,RGB
173,335,E,RGB
24,195,E,RGB
213,475,E,RGB
98,200,E,RGB
510,40,E,RGB
114,445,E,RGB
