AES_KEY:c11c3ca8737e80c52dba95f639610ba8
TOTAL_BITS:235776
88,127,E,RGB
81,19,E,RGB
157,415,E,RGB
243,269,E,RGB
31,108,E,RGB
458,231,E,RGB
203,219,E,RGB
497,472,E,RGB
29,42,E,RGB
120,191,E,RGB
301,327,E,RGB
506,25,E,RGB
170,375,E,RGB
220,104,E,RGB
341,64,E,RGB
451,14,E,RGB
232,453,E,RGB
402,19,E,RGB
419,439,E,RGB
47,36,E,RGB
268,295,E,RGB
179,297,E,RGB
338,82,E,RGB
378,473,E,RGB
332,325,E,RGB
201,280,E,RGB
95,319,E,RGB
351,113,E,RGB
370,371,E,RGB
408,299,E,RGB
181,309,E,RGB
65,107,E,RGB
131,387,E,RGB
361,376,E,RGB
71,364,E,RGB
247,106,E,RGB
198,502,E,RGB
253,219,E,RGB
199,507,E,RGB
275,93,E,RGB
426,408,E,RGB
97,322,E,RGB
392,226,E,RGB
132,119,E,RGB
173,417,E,RGB
54,132,E,RGB
438,139,E,RGB
196,92,E,RGB
223,175,E,RGB
482,6,E,RGB
45,414,E,RGB
268,315,E,RGB
279,31,E,RGB
35,449,E,RGB
7,363,E,RGB
142,434,E,RGB
247,488,E,RGB
114,409,E,RGB
497,154,E,RGB
129,301,E,RGB
172,238,E,RGB
283,133,E,RGB
109,158,E,RGB
436,29,E,RGB
401,264,E,RGB
238,454,E,RGB
88,197,E,RGB
322,392,E,RGB
70,28,E,RGB
452,120,E,RGB
59,32,E,RGB
326,173,E,RGB
414,14,E,RGB
106,22,E,RGB
382,118,E,RGB
360,430,E,RGB
310,468,E,RGB
262,266,E,RGB
203,278,E,RGB
179,291,E,RGB
261,275,E,RGB
106,493,E,RGB
6,131,E,RGB
460,471,E,RGB
272,392,E,RGB
16,149,E,RGB
425,412,E,RGB
154,241,E,RGB
323,232,E,RGB
381,388,E,RGB
92,412,E,RGB
335,261,E,RGB
51,226,E,RGB
251,290,E,RGB
161,35,E,RGB
56,206,E,RGB
439,79,E,RGB
397,144,E,RGB
123,184,E,RGB
490,370,E,RGB
99,265,E,RGB
86,63,E,RGB
255,68,E,RGB
115,68,E,RGB
83,379,E,RGB
335,409,E,RGB
234,441,E,RGB
401,380,E,RGB
219,68,E,RGB
291,471,E,RGB
186,340,E,RGB
403,123,E,RGB
266,359,E,RGB
205,192,E,RGB
345,128,E,RGB
