AES_KEY:99f8bf3eb2ce1e714c2bb3345a5f1258
TOTAL_BITS:59136
106,50,E,RGB
113,52,E,RGB
224,114,E,RGB
48,249,E,RGB
178,180,E,RGB
115,166,E,RGB
255,92,E,RGB
182,120,E,RGB
167,200,E,RGB
190,159,E,RGB
102,33,E,RGB
155,107,E,RGB
79,192,E,RGB
68,94,E,RGB
224,14,E,RGB
164,57,E,RGB
218,88,E,RGB
58,133,E,RGB
107,156,E,RGB
222,113,E,RGB
206,200,E,RGB
61,236,E,RGB
146,87,E,RGB
153,248,E,RGB
161,196,E,RGB
131,88,E,RGB
219,212,E,RGB
104,113,E,RGB
105,145,E,RGB
246,72,E,RGB
134,183,E,RGB
213,76,E,RGB
80,195,E,RGB
68,73,E,RGB
82,181,E,RGB
228,41,E,RGB
172,159,E,RGB
80,0,E,RGB
72,141,E,RGB
66,109,E,RGB
247,19,E,RGB
137,82,E,RGB
81,27,E,RGB
59,245,E,RGB
255,56,E,RGB
94,6,E,RGB
164,91,E,RGB
55,210,E,RGB
253,54,E,RGB
135,182,E,RGB
213,226,E,RGB
143,209,E,RGB
217,212,E,RGB
42,120,E,RGB
178,93,E,RGB
242,190,E,RGB
208,163,E,RGB
64,13,E,RGB
83,42,E,RGB
140,111,E,RGB
225,114,E,RGB
134,84,E,RGB
98,36,E,RGB
128,74,E,RGB
66,155,E,RGB
7,250,E,RGB
243,3,E,RGB
154,27,E,RGB
15,194,E,RGB
240,77,E,RGB
135,210,E,RGB
64,73,E,RGB
96,147,E,RGB
210,225,E,RGB
99,133,E,RGB
131,216,E,RGB
157,116,E,RGB
127,102,E,RGB
230,4,E,RGB
71,61,E,RGB
114,168,E,RGB
247,95,E,RGB
166,167,E,RGB
76,131,E,RGB
184,215,E,RGB
80,45,E,RGB
93,219,E,RGB
241,10,E,RGB
159,187,E,RGB
193,255,E,RGB
216,109,E,RGB
125,20,E,RGB
109,170,E,RGB
185,163,E,RGB
142,74,E,RGB
134,154,E,RGB
212,37,E,RGB
172,128,E,RGB
204,66,E,RGB
249,186,E,RGB
67,203,E,RGB
57,132,E,RGB
206,147,E,RGB
105,162,E,RGB
217,51,E,RGB
81,52,E,RGB
206,153,E,RGB
73,255,E,RGB
223,229,E,RGB
182,125,E,RGB
201,144,E,RGB
211,24,E,RGB
80,200,E,RGB
240,52,E,RGB
212,223,E,RGB
65,126,E,RGB
126,193,E,RGB
62,47,E,RGB
52,227,E,RGB
186,114,E,RGB
59,61,E,RGB
245,145,E,RGB
177,150,E,RGB
90,23,E,RGB
59,235,E,RGB
122,56,E,RGB
154,107,E,RGB
221,110,E,RGB
210,44,E,RGB
171,57,E,RGB
230,145,E,RGB
74,222,E,RGB
1,128,E,RGB
97,137,E,RGB
126,192,E,RGB
99,74,E,RGB
60,195,E,RGB
93,218,E,RGB
63,79,E,RGB
161,89,E,RGB
136,92,E,RGB
5,98,E,RGB
81,4,E,RGB
142,0,E,RGB
68,37,E,RGB
150,210,E,RGB
228,234,E,RGB
64,84,E,RGB
51,234,E,RGB
163,156,E,RGB
109,130,E,RGB
124,20,E,RGB
252,180,E,RGB
18,67,E,RGB
223,255,E,RGB
214,243,E,RGB
101,127,E,RGB
214,109,E,RGB
116,47,E,RGB
98,141,E,RGB
242,22,E,RGB
207,204,E,RGB
152,196,E,RGB
96,53,E,RGB
210,226,E,RGB
89,123,E,RGB
119,35,E,RGB
111,175,E,RGB
148,18,E,RGB
11,245,E,RGB
183,202,E,RGB
83,64,E,RGB
39,248,E,RGB
83,216,E,RGB
58,250,E,RGB
201,135,E,RGB
188,191,E,RGB
239,80,E,RGB
247,198,E,RGB
55,223,E,RGB
90,4,E,RGB
205,155,E,RGB
175,151,E,RGB
17,224,E,RGB
236,27,E,RGB
169,96,E,RGB
67,59,E,RGB
160,58,E,RGB
53,213,E,RGB
188,92,E,RGB
226,231,E,RGB
237,159,E,RGB
98,113,E,RGB
183,183,E,RGB
222,171,E,RGB
208,150,E,RGB
196,198,E,RGB
234,168,E,RGB
191,143,E,RGB
121,128,E,RGB
143,95,E,RGB
148,243,E,RGB
193,13,E,RGB
163,73,E,RGB
232,169,E,RGB
6,96,E,RGB
234,172,E,RGB
32,99,E,RGB
184,188,E,RGB
216,54,E,RGB
105,62,E,RGB
86,121,E,RGB
155,58,E,RGB
170,196,E,RGB
250,12,E,RGB
185,132,E,RGB
55,131,E,RGB
61,193,E,RGB
157,84,E,RGB
